xMean,yMean,zMean,xVar,yVar,zVar,s2Mean,s2Var,tilt,energy,kurtosis,tag
-2.987468,-9.582933,0.522882,0.007311,0.001577,0.005338,101.045158,0.390325,0.915018,25665.474609,2.366838,standing
-2.989209,-9.582803,0.524895,0.007146,0.001583,0.005472,101.055145,0.404969,0.914929,25566.957031,2.427133,standing
-2.995184,-9.580596,0.526994,0.007953,0.002112,0.006173,101.052849,0.550169,0.914597,25566.375000,5.998030,standing
-1.775616,-9.801033,-0.995379,7.655305,15.480092,10.535559,133.751907,8341.873047,0.968711,36648.027344,0.688323,walking
-1.862309,-9.870427,-0.900931,8.225401,15.365285,10.166059,135.338760,8386.789063,0.966196,37082.820313,0.594202,walking
-1.848326,-9.808546,-0.724323,8.098936,14.961281,9.437705,132.527420,8186.409668,0.966276,36179.988281,0.773810,walking
-1.755778,-9.636371,-0.770423,7.280183,15.415571,9.391476,128.505646,7726.661621,0.968369,35082.042969,0.463647,walking
-1.732607,-9.755289,-1.006073,7.241842,15.898396,9.302316,131.504364,8271.691406,0.969874,36163.699219,0.368658,walking
-1.803068,-9.759325,-1.055478,7.151075,15.821134,9.280724,131.745575,8239.436523,0.967520,36361.781250,0.372845,walking
-1.838944,-9.724879,-1.082719,7.216869,15.995575,9.191737,131.414047,8284.120117,0.966053,36270.281250,0.356397,walking
-1.843516,-9.770510,-1.090365,7.192384,16.068583,9.206582,132.400650,8257.999023,0.966194,36674.984375,0.325085,walking
-1.867659,-9.676642,-1.127883,7.142507,15.792921,9.167791,130.385010,8236.817383,0.964709,36116.656250,0.421469,walking
-1.842520,-9.597691,-1.109078,6.976943,15.440892,9.178466,128.223251,8131.203613,0.965065,35646.058594,0.585702,walking
-1.795835,-9.601954,-1.060532,6.561141,15.304344,9.269291,127.570465,8086.691406,0.966755,35592.164063,0.641730,walking
-1.849771,-9.641100,-1.014520,6.499346,15.146997,9.564243,128.500015,8006.578125,0.965104,35723.007813,0.668427,walking
-1.899575,-9.751290,-0.908316,6.557983,14.595086,9.626519,130.190353,7820.737305,0.964084,36323.109375,0.720828,walking
-1.988620,-9.817195,-0.784708,6.633251,14.191212,8.876417,130.542114,7662.939453,0.961332,36421.246094,0.796193,walking
-1.998432,-9.769841,-0.752292,6.109995,13.805313,8.613021,128.435547,7269.102051,0.960614,35833.515625,1.008577,walking
-1.970835,-9.764858,-0.838680,5.527466,13.713792,8.066546,127.149612,7020.229980,0.961596,35347.589844,1.091706,walking
-1.978368,-9.742845,-0.943612,5.443368,13.696081,7.711418,126.481995,7039.983398,0.961154,35288.476563,1.094159,walking
-1.949370,-9.698078,-1.013227,5.429636,13.898762,7.859502,125.969841,7094.423340,0.961891,35145.593750,1.065821,walking
-1.927645,-9.645013,-1.152262,5.478408,14.093547,8.214748,125.756897,7117.454590,0.962301,35086.179688,1.053361,walking
-2.003460,-9.658975,-1.283876,5.560214,14.592313,8.534673,127.542358,7443.016113,0.959568,35584.320313,0.860358,walking
-2.064532,-9.539223,-1.268255,5.576754,14.215826,8.655639,125.213791,7284.505371,0.956213,34934.644531,1.107712,walking
-1.932869,-9.548938,-1.211039,5.281457,14.336683,9.073223,124.973335,7368.422852,0.961385,34867.554688,1.056407,walking
-1.929647,-9.527751,-1.180772,5.180412,14.302897,9.079472,124.356194,7390.459473,0.961345,34695.371094,1.067510,walking
-1.948979,-9.603859,-1.167152,5.173617,13.858382,9.082017,125.408112,7241.544922,0.961198,34988.855469,1.142507,walking
-1.950191,-9.699780,-1.101108,5.165152,13.228805,9.058462,126.455772,7078.641113,0.961874,35407.605469,1.225943,walking
-1.983152,-9.669715,-0.962602,5.101628,12.718680,8.372777,124.462082,6634.451172,0.960419,34724.914063,1.429796,walking
-1.860569,-9.704962,-0.937607,4.251151,12.731032,8.166405,123.585548,6350.424805,0.965156,34480.363281,1.568631,walking
-1.903334,-9.770232,-0.992089,4.335783,12.601483,7.973861,124.886192,6296.198730,0.964082,34843.242188,1.556141,walking
-1.938499,-9.748347,-1.034265,4.301813,12.688063,7.816040,124.574448,6347.510742,0.962658,34631.691406,1.520695,walking
-1.929696,-9.693245,-1.013032,4.262378,12.948497,7.844300,123.674332,6430.358398,0.962579,34505.125000,1.467649,walking
-2.021989,-9.654200,-1.176458,4.389555,13.123745,8.572484,124.668686,6564.255371,0.958825,34907.222656,1.267146,walking
-1.990225,-9.549712,-1.305267,4.606111,12.990177,8.949046,123.312248,6464.172363,0.959206,34527.429688,1.393674,walking
-2.006472,-9.528260,-1.300257,4.728270,13.636588,8.934375,123.706078,6915.554199,0.958403,34637.703125,1.378099,walking
-1.991635,-9.532054,-1.189494,4.699873,13.904159,9.530590,124.275711,7059.434082,0.959009,34797.199219,1.208421,walking
-1.992657,-9.580260,-1.205644,4.779525,13.652402,9.522890,125.060631,6973.498535,0.959357,35016.976563,1.243797,walking
-2.027292,-9.634985,-1.133505,4.754491,13.296583,9.494071,125.674454,6887.880371,0.958467,35188.843750,1.293744,walking
-1.959012,-9.661077,-1.124258,4.833295,13.169931,9.445363,125.789345,6803.930176,0.961257,35472.593750,1.357640,walking
-1.957514,-9.889145,-1.101944,4.804002,12.655670,9.360867,129.566772,6842.428223,0.962980,36537.828125,1.166709,walking
-2.051733,-9.981174,-1.069485,4.920149,12.206948,9.368297,131.379318,6787.812988,0.960248,37311.730469,1.092667,walking
-2.022863,-9.986902,-1.007809,4.975106,11.694502,9.325862,130.749161,6346.152832,0.961337,36871.273438,1.085890,walking
-2.032146,-9.764578,-0.925602,4.976647,11.572115,9.273364,126.063560,5969.578125,0.959314,35423.871094,1.109548,walking
-2.046251,-9.650865,-0.888037,4.958750,11.910538,8.890980,123.783539,5936.970215,0.957865,34783.179688,1.257085,walking
-2.050274,-9.789249,-1.001701,4.967822,12.359370,9.725244,127.992599,6509.279785,0.958825,35965.921875,1.382265,walking
-2.113384,-9.929282,-0.980859,5.223762,12.453875,9.721149,131.320389,6872.423340,0.957561,36901.035156,1.383937,walking
-2.136504,-9.878242,-0.794294,5.113752,12.492242,9.806190,130.089844,6733.374512,0.956267,36555.253906,1.432490,walking
-2.151482,-9.900636,-0.778347,5.110411,12.396021,9.535160,130.202637,6707.937500,0.955879,36586.945313,1.454693,walking
-2.095101,-9.746039,-0.848548,4.890626,11.864702,9.101390,125.859146,6308.377930,0.956763,35240.566406,1.912578,walking
-2.029917,-9.773011,-0.880524,4.830924,11.884156,9.064323,126.095299,6296.450684,0.959463,35432.781250,1.897933,walking
-1.979797,-9.860987,-0.886728,4.938430,12.117085,9.047228,127.954788,6346.666992,0.961975,35955.296875,1.738458,walking
-2.069760,-9.924677,-0.859633,5.067348,12.480311,9.119747,130.094589,6554.508789,0.959154,36556.582031,1.388103,walking
-2.027008,-9.821628,-0.862735,4.906608,11.979998,9.123354,127.234848,6290.022949,0.959948,35753.003906,1.825980,walking
-1.948869,-9.704256,-0.816496,4.376804,12.129871,9.121533,124.174675,6281.334961,0.961956,35017.257813,2.000019,walking
-1.985914,-9.613937,-0.860497,4.304490,12.517650,9.266944,123.108665,6385.085938,0.959881,34716.640625,1.931409,walking
-1.999961,-9.819544,-0.966657,4.318894,12.136728,9.768310,127.488319,6570.335449,0.960933,35824.218750,1.841940,walking
-2.031189,-9.805235,-0.886934,4.410382,11.690269,9.401811,126.466064,6177.432617,0.959666,35284.031250,1.790420,walking
-2.007639,-9.702795,-0.729126,4.386569,12.244426,10.156174,125.397972,6339.734863,0.959754,35111.429688,1.663081,walking
-1.922755,-9.783155,-0.755491,4.545653,12.142545,10.168274,126.738441,6305.237305,0.963476,35486.757813,1.621255,walking
-1.961136,-9.696670,-0.758716,4.489364,12.056240,10.058272,124.956306,6322.225586,0.961446,35112.710938,1.698787,walking
-1.961087,-9.727604,-0.709280,4.500302,12.110036,10.130607,125.620651,6318.727539,0.961678,35173.773438,1.676187,walking
-1.912658,-9.794348,-0.715141,4.615329,12.368060,10.234540,127.219315,6389.570313,0.963916,35494.183594,1.510286,walking
-1.922031,-9.857372,-0.767768,4.650207,12.736192,10.174392,128.913467,6556.586426,0.964020,35966.859375,1.296489,walking
-1.975734,-9.848492,-0.812223,4.858633,12.791086,10.015273,129.121490,6585.453613,0.962032,35895.785156,1.262528,walking
-1.914534,-9.857533,-0.852293,4.794095,12.749831,9.835718,128.844650,6562.870605,0.964287,36076.511719,1.279419,walking
-1.854320,-9.683677,-0.856666,4.656694,13.560550,9.863140,125.925713,6777.545410,0.965233,35133.289063,1.246247,walking
-1.781767,-9.667801,-0.914180,4.515721,14.081884,10.393838,126.363953,7102.354492,0.967672,35129.195313,1.146253,walking
-1.733865,-9.680084,-0.991728,4.656069,14.580050,10.670123,127.492126,7404.809082,0.969383,35315.335938,0.961344,walking
-1.811950,-9.700106,-0.954017,4.928790,15.066026,10.798756,128.967361,7842.299316,0.966833,35595.007813,0.946397,walking
-1.795270,-9.788095,-0.815444,5.024043,14.918531,11.052928,130.577957,7754.868164,0.967967,36039.515625,0.944885,walking
-1.847991,-9.813583,-0.687606,5.001055,14.738153,10.539109,130.363297,7736.659180,0.966321,36110.632813,0.959939,walking
-1.827086,-9.750454,-0.571712,4.915240,14.284883,10.093324,127.924530,7410.029785,0.966634,35563.019531,1.201704,walking
-1.760797,-9.827081,-0.561864,4.755619,13.999291,10.105317,128.744034,7355.838867,0.969363,35790.839844,1.214578,walking
-1.761728,-9.881219,-0.658039,4.757399,14.283043,9.637409,129.749893,7420.459961,0.969652,36070.460938,1.114299,walking
-1.798132,-9.925792,-0.663660,4.892594,14.383453,9.719334,131.085770,7419.793457,0.968714,36310.757813,1.059644,walking
-1.790805,-9.960899,-0.686279,4.957479,14.412120,9.778613,131.940460,7391.354980,0.969165,36547.503906,1.046154,walking
-1.773487,-9.907137,-0.694638,4.953074,14.614821,9.721210,130.962891,7483.754883,0.969417,36407.683594,1.003177,walking
-1.776152,-9.762888,-0.732696,4.962679,15.155787,9.816277,128.832230,7699.973633,0.968459,35686.527344,0.933012,walking
-1.736741,-9.761477,-0.835741,5.037319,15.477417,10.320333,129.725327,8110.541992,0.969773,36063.652344,0.877482,walking
-1.755898,-9.753051,-0.887821,5.425177,15.528900,10.182590,130.018066,8178.875488,0.969082,36145.031250,0.805684,walking
-1.751293,-9.729730,-0.832605,5.406197,15.574197,10.454500,129.749710,8200.982422,0.969096,36070.425781,0.799905,walking
-1.702052,-9.831875,-0.819581,5.496436,15.267797,10.612242,131.497665,8057.952637,0.971314,36424.863281,0.842260,walking
-1.647124,-9.849338,-0.679833,5.318468,15.117342,9.707177,130.218414,7964.337402,0.973154,35940.292969,0.981565,walking
-1.667851,-9.869719,-0.524285,5.147329,14.693804,9.283741,129.487289,7827.868652,0.972611,35738.507813,1.132742,walking
-1.569054,-9.923460,-0.520287,4.873828,14.108548,9.240784,129.328583,7384.395020,0.975900,35694.707031,1.195984,walking
-1.579467,-9.997730,-0.618788,4.867502,14.126498,8.644054,130.370132,7365.448730,0.975939,35982.171875,1.157629,walking
-1.647964,-9.996597,-0.603721,4.981972,14.056267,8.684238,130.634628,7324.389648,0.973884,36185.804688,1.174089,walking
-1.605572,-10.035235,-0.611583,4.990697,14.068285,8.734301,131.350433,7316.248535,0.975345,36252.730469,1.158562,walking
-1.636878,-9.863419,-0.649551,4.952292,15.148651,8.900513,129.283920,7613.646484,0.973547,35423.804688,1.025954,walking
-1.675253,-9.815021,-0.783046,4.777431,15.593960,9.704223,129.720520,7964.634277,0.972082,35673.156250,1.017742,walking
-1.628696,-9.758954,-0.871009,4.805634,15.436770,9.808849,128.590485,7902.194336,0.973259,35362.382813,1.093427,walking
-1.682804,-9.656827,-0.858082,4.657884,15.506117,9.805795,126.683640,7958.479004,0.970950,34964.683594,1.132906,walking
-1.645496,-9.772599,-0.868840,4.761437,15.103119,9.947405,128.670181,7837.998047,0.972800,35512.972656,1.130784,walking
-1.660692,-9.851375,-0.767990,4.823304,14.518191,9.717909,129.351028,7759.391602,0.972739,35571.531250,1.169170,walking
-1.661831,-9.758432,-0.593082,4.820764,14.010923,8.883261,125.954231,7138.700195,0.972202,34511.468750,1.249268,walking
-1.568965,-9.799964,-0.581812,4.557444,13.515100,8.797086,125.611374,6614.689453,0.975313,34543.140625,1.167519,walking
-1.599227,-9.903578,-0.666951,4.590502,13.422720,8.184348,127.185509,6558.082520,0.974902,34976.027344,1.131789,walking
-1.648603,-9.916548,-0.612916,4.856768,13.276120,8.024550,127.494476,6492.506348,0.973457,35315.976563,1.166417,walking
-1.624153,-9.941041,-0.602235,4.877865,13.322720,8.027558,127.958656,6471.322266,0.974331,35572.515625,1.157462,walking
-1.665223,-9.752022,-0.617931,4.851812,14.599910,8.127403,125.736290,6729.244141,0.972058,34828.964844,1.038875,walking
-1.700282,-9.705555,-0.752709,4.757213,15.060524,8.936297,126.305557,7128.584473,0.970654,34986.648438,1.177807,walking
-1.691079,-9.652074,-0.840003,4.923582,14.867733,9.008506,125.424110,7129.799805,0.970648,34867.910156,1.301982,walking
-1.711803,-9.580249,-0.769746,4.804773,15.257639,9.340030,124.600624,7263.792969,0.969525,34638.984375,1.214576,walking
-1.684318,-9.688378,-0.776605,4.853111,15.180406,9.707049,126.938309,7203.788574,0.971081,35288.859375,1.154356,walking
-1.694086,-9.759692,-0.721436,4.901714,14.788898,9.588572,127.815468,7115.819336,0.971167,35404.898438,1.201028,walking
-1.672902,-9.692543,-0.582833,4.892936,14.229608,9.048828,125.153725,6696.928223,0.971479,34792.742188,1.380365,walking
-1.620282,-9.748837,-0.532663,4.844767,14.115008,8.859748,125.668327,6587.828125,0.973471,34935.796875,1.447470,walking
-1.602155,-9.907970,-0.617521,4.880607,13.859811,8.230158,127.989662,6555.429199,0.974835,35581.125000,1.349557,walking
-1.712881,-9.880680,-0.614190,4.915850,13.696967,8.056672,127.512596,6451.030273,0.971238,35448.503906,1.480387,walking
-1.662027,-9.899731,-0.618423,4.956212,13.933368,8.071688,128.013382,6505.932129,0.972953,35459.710938,1.411872,walking
-1.652651,-9.712968,-0.660953,4.926468,15.162880,8.068863,125.567146,6769.320313,0.972249,35033.234375,1.259614,walking
-1.677939,-9.694661,-0.791689,4.880314,15.649058,8.959637,126.812012,7208.735840,0.971326,35380.558594,1.175109,walking
-1.740915,-9.650920,-0.830158,5.206045,15.325067,9.032220,126.317566,7131.682129,0.968967,35242.593750,1.246052,walking
-1.667785,-9.577789,-0.794374,4.943221,15.841338,9.322154,125.145393,7317.579102,0.970991,34915.558594,1.128296,walking
-1.662711,-9.586080,-0.778957,5.044317,15.980635,9.656782,125.835663,7406.755859,0.971208,34982.308594,1.028160,walking
-1.687263,-9.655996,-0.757955,5.086953,15.329484,9.616137,126.584557,7239.041504,0.970798,35317.085938,1.123273,walking
-1.678683,-9.710377,-0.624968,5.108703,14.778128,9.043601,126.326347,6939.594727,0.971390,35118.726563,1.207588,walking
-1.636059,-9.779753,-0.564608,5.007602,14.639706,8.737824,126.922058,6752.198730,0.973137,35284.332031,1.209334,walking
-1.634981,-9.848100,-0.555740,4.889438,14.570219,8.639618,127.965271,6503.284180,0.973527,35574.339844,0.854446,walking
-1.691618,-9.851039,-0.624674,5.076008,14.469531,8.261760,128.002029,6479.517090,0.971756,35584.558594,0.877754,walking
-1.660213,-9.814244,-0.602137,5.040521,14.749578,8.314578,127.441849,6568.406738,0.972556,35428.832031,0.827674,walking
-1.648456,-9.673151,-0.698326,5.037862,15.892656,8.673471,126.272034,6765.809082,0.972165,34977.347656,0.719665,walking
-1.670041,-9.739581,-0.815500,5.044600,16.432768,9.386771,129.066238,7347.240234,0.971834,35751.343750,0.702635,walking
-1.774186,-9.660219,-0.868801,5.169717,16.835188,9.444974,128.558731,7643.678223,0.967885,35610.765625,0.702633,walking
-1.773536,-9.562954,-0.762886,5.123671,17.454132,10.266150,127.903320,7953.040039,0.967284,35557.125000,0.642558,walking
-1.720230,-9.570695,-0.771656,5.219443,17.624809,10.282103,128.160049,8044.085938,0.969180,35628.484375,0.570952,walking
-1.763100,-9.589313,-0.753823,5.229796,17.426418,10.322434,128.491714,7965.730469,0.967818,35720.691406,0.611494,walking
-1.739779,-9.712483,-0.705661,5.304463,16.947586,10.318558,130.310577,7785.127930,0.969379,36226.339844,0.667658,walking
-1.745658,-9.765495,-0.584548,5.284270,17.040159,9.763892,130.726822,7603.878418,0.969500,36342.054688,0.525739,walking
-1.780702,-9.793860,-0.538468,5.179450,17.077236,9.650196,131.173065,7569.055664,0.968496,36597.285156,0.530367,walking
-1.788269,-9.830230,-0.575765,5.177902,16.997816,9.467998,131.693130,7519.096191,0.968464,36742.382813,0.552220,walking
-1.804598,-9.721744,-0.594788,5.137834,17.706518,9.382807,130.233887,7731.770020,0.967228,36205.015625,0.468556,walking
-1.781776,-9.636763,-0.718608,5.091375,18.432961,10.298226,130.259644,7819.361816,0.967473,36342.433594,0.403983,walking
-1.859592,-9.717166,-0.878781,5.291557,18.983086,10.889931,133.692200,8493.417969,0.965273,37300.113281,0.535845,walking
-1.932375,-9.593429,-0.867832,5.402133,19.523333,11.003809,132.321106,8727.595703,0.961740,36785.250000,0.456542,walking
-1.882548,-9.552518,-0.784395,5.476725,19.362989,11.645103,131.763443,8799.951172,0.963287,36630.218750,0.474701,walking
-1.872676,-9.498606,-0.790468,5.337522,19.429222,11.579136,130.570877,8842.744141,0.963260,36429.273438,0.479746,walking
-1.870253,-9.485288,-0.783921,5.288193,19.259190,11.465377,129.967667,8801.577148,0.963252,36520.914063,0.511763,walking
-1.839284,-9.672839,-0.748192,5.446573,18.659891,11.438092,132.923721,8625.025391,0.965693,37085.718750,0.519256,walking
-1.867593,-9.771189,-0.613159,5.431086,18.508848,10.564230,133.720932,8421.698242,0.965356,37441.867188,0.396462,walking
-1.930684,-9.761849,-0.543403,5.427926,18.252077,10.455441,133.330063,8272.209961,0.963039,37332.425781,0.507906,walking
-1.899675,-9.824779,-0.544184,5.446086,18.027447,10.434011,134.218048,8156.596680,0.964588,37715.277344,0.547176,walking
-1.921773,-9.649388,-0.584612,5.319029,18.944626,10.219517,131.506577,8382.958008,0.962549,37084.863281,0.502842,walking
-1.868411,-9.652028,-0.728422,5.352869,19.474348,11.114182,132.996689,8562.164063,0.964511,37372.082031,0.409472,walking
-1.905540,-9.688430,-0.829823,5.555069,19.932972,11.312012,134.854446,8861.816406,0.963425,37894.109375,0.342979,walking
-1.980912,-9.628325,-0.830890,5.678027,20.380280,11.364436,134.608612,9254.643555,0.960183,37825.027344,0.319686,walking
-1.977091,-9.543145,-0.717209,5.726439,20.141924,12.529040,133.755173,9340.818359,0.959658,37451.453125,0.336195,walking
-1.917735,-9.496702,-0.738867,5.472724,20.290527,12.666260,132.702759,9423.549805,0.961558,37024.078125,0.330329,walking
-1.929418,-9.489498,-0.730287,5.482090,20.274128,12.799647,132.723221,9445.524414,0.961059,36764.339844,0.333274,walking
-1.862607,-9.699745,-0.728983,5.665612,19.617205,12.724549,135.956436,9235.499023,0.965048,37795.894531,0.317215,walking
-1.835758,-9.852852,-0.626144,5.712498,19.502645,12.025696,137.947632,9237.760742,0.966995,38349.449219,0.199144,walking
-1.877690,-9.813731,-0.520917,5.654325,19.052708,11.746307,136.428131,8782.050781,0.965287,37790.593750,0.263688,walking
-1.872134,-9.866049,-0.563007,5.655868,18.722847,11.486499,136.896515,8675.372070,0.965828,37920.339844,0.307615,walking
-1.889541,-9.661645,-0.581987,5.601458,19.880707,11.125633,133.732101,8951.323242,0.963815,37043.781250,0.273322,walking
